RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2024-01-31,2024-02-29,2024-03-31,2025-01-31,2025-02-28
18002,16804,Ernul,city,NC,NC,"New Bern, NC",Craven County,196526.02190972268,196303.65810865074,197873.42391651977,216010.41381675913,216368.04848586945
25067,3138,Havelock,city,NC,NC,"New Bern, NC",Craven County,211877.32342188488,213078.88532056459,214665.24632034157,220879.77155938171,221641.87727236756
3807,23297,Bridgeton,city,NC,NC,"New Bern, NC",Craven County,199519.93104162367,203048.34552316662,207421.00923115411,209791.01079035806,209164.39835230695
24940,5793,Grayling,city,MI,MI,,Crawford County,155930.86057538728,156247.63248809555,158017.06597819491,169717.15514816949,169804.23170944513
53161,12772,Marengo,city,IN,IN,,Crawford County,144132.05350813977,144783.9552617869,146157.68057610327,158768.70185954665,160614.39868248426
34129,8459,Steelville,city,MO,MO,,Crawford County,172713.91781222192,173646.41526913398,175357.86804438557,184988.69418060521,186311.47707902337
22279,9550,Robinson,city,IL,IL,,Crawford County,78284.117521504362,77894.855065147989,78217.3779923886,86247.393611309453,87252.45051137569
15601,10771,Palestine,city,IL,IL,,Crawford County,74771.0396830502,74292.0528734333,74709.0683529511,77752.779825042831,78315.1101583595
45344,13369,Frederic,city,MI,MI,,Crawford County,170488.868209795,171776.01713856691,174593.65356045315,186600.6266466917,186999.63014692542
11255,20176,Eckerty,city,IN,IN,,Crawford County,81889.038640520143,81077.798852153574,80808.1762305406,87729.092852188231,87578.763097608346
43063,17735,Schleswig,city,IA,IA,,Crawford County,131994.89298790967,131358.05531980313,131192.95893514392,136214.27295214942,136375.16679753776
11088,5655,Denison,city,IA,IA,,Crawford County,154511.46082414617,154358.14949177345,154640.17590608602,161530.78339341737,162835.02241860772
23229,28607,Dow City,city,IA,IA,,Crawford County,80190.7528736543,79160.748975919443,78967.722736568787,84752.2127818674,86529.660389980054
45166,10706,English,city,IN,IN,,Crawford County,161811.80006893733,161459.22763339849,161643.92606266294,177523.15177407445,179971.97369285941
19178,15861,Manilla,city,IA,IA,,Crawford County,121195.66836967239,120366.29941874818,120419.46711864718,129896.92625866814,131266.80025473729
31554,19843,Ferryville,city,WI,WI,,Crawford County,198809.98450203505,198672.34626339306,199622.82586171315,215774.36477083468,217754.12528160037
33214,11407,Oblong,city,IL,IL,,Crawford County,103324.46106707277,102115.36586959915,102772.28586518492,107508.82826526572,107738.09561587246
21646,6100,Cuba,city,MO,MO,,Crawford County,195053.77433690461,194996.98862609689,195184.41562209593,202893.65615951436,203331.7596468456
27804,16050,Wauzeka,city,WI,WI,,Crawford County,169606.12470463593,169889.96423679011,171140.64354449158,178180.11656383178,179630.04759712852
43617,27162,Deloit,city,IA,IA,,Crawford County,111500.34530982631,111072.02689400094,110590.95000836295,114708.96496352939,117705.45084261014
3766,27150,Bourbon,city,MO,MO,,Crawford County,130949.26694029533,131905.57287077818,132931.07160989495,137985.00252241312,136954.40829877136
35177,17474,Davisville,city,MO,MO,,Crawford County,191845.16876107189,193477.85452242059,195878.79954362844,208906.07967616012,209451.27374946218
24515,17601,Eastman,city,WI,WI,,Crawford County,194795.06742372186,194696.45713167975,195689.74473622997,202377.79157349095,202731.53218886474
13895,14117,Soldiers Grove,city,WI,WI,,Crawford County,200121.88629980959,200935.55171180074,203128.04487014827,219775.36448296579,221762.80342677538
51360,20450,Charter Oak,city,IA,IA,,Crawford County,117742.81676076802,116567.65130448755,116352.64106678397,124841.80230588326,125544.87733743658
52795,23668,Kiron,city,IA,IA,,Crawford County,126516.22701858927,125022.32986549172,124625.1194094298,132645.96397223268,133722.54880729859
54899,21613,Vail,city,IA,IA,,Crawford County,141675.40534856266,140527.7947190096,140381.46531014828,149164.35907837542,150515.68975417138
54663,24469,Taswell,city,IN,IN,,Crawford County,156880.79594410551,157032.70288394726,158133.79142898045,172230.07145756888,174218.7255538764
32458,28607,Leavenworth,city,IN,IN,,Crawford County,103571.26686829219,103754.44662714332,104502.47290086957,109615.7771275406,109454.03635365628
53336,13326,Milltown,city,IN,IN,,Crawford County,177571.38045107891,177842.43688075113,178530.64638758541,192336.28113192713,195281.1091782845
44800,7402,Crestline,city,OH,OH,"Bucyrus-Galion, OH",Crawford County,133850.67202091389,134562.6334106999,135719.45110517484,142150.91286005639,143517.62510629895
45387,3757,Galion,city,OH,OH,"Bucyrus-Galion, OH",Crawford County,139960.09861110261,140721.14347024224,142033.13608816828,151271.21035909888,152456.17243819433
50042,20097,Tiro,city,OH,OH,"Bucyrus-Galion, OH",Crawford County,151521.071227636,151481.46723214575,152841.32523159546,160491.87688737441,163493.66107358725
8968,15533,New Washington,city,OH,OH,"Bucyrus-Galion, OH",Crawford County,147160.50190561297,147474.9430700556,148730.90754845444,154358.29932404388,154986.17579516742
3877,3544,Bucyrus,city,OH,OH,"Bucyrus-Galion, OH",Crawford County,137620.43808921645,137916.64330335453,138852.21061276403,145197.05082770283,146070.20449228192
55151,20184,Westside,city,IA,IA,"Carroll, IA",Crawford County,190541.58963678396,188893.40225035694,188304.50087947526,202357.64373697751,203664.96472479915
47476,11535,Rudy,city,AR,AR,"Fort Smith, AR-OK",Crawford County,214705.87342057331,215049.48517277837,215673.5810554412,235471.69931626067,238139.81889522253
24006,21755,Cedarville,city,AR,AR,"Fort Smith, AR-OK",Crawford County,196287.4688836486,196035.84440046374,196624.43982622868,223296.30947887548,226900.15754771707
7668,1855,Van Buren,city,AR,AR,"Fort Smith, AR-OK",Crawford County,181693.30621606635,181790.67006816133,182565.77497085251,188318.88340971331,189483.09948115374
15106,4887,Alma,city,AR,AR,"Fort Smith, AR-OK",Crawford County,220369.39936223254,220719.97012055013,221600.42319541596,230179.37452378977,231476.87714860335
53456,12386,Mountainburg,city,AR,AR,"Fort Smith, AR-OK",Crawford County,183037.71196155521,182911.86626379192,183648.05359477302,194798.90278351624,196373.96751619608
28964,12495,Musella,city,GA,GA,"Macon-Bibb County, GA",Crawford County,196043.0403981393,195184.81607871605,197019.32013893104,211208.74330428944,210157.02199428008
56189,13526,Roberta,city,GA,GA,"Macon-Bibb County, GA",Crawford County,115299.12472696364,114982.41832024377,116925.64721078296,122126.89280205556,120275.77419073466
18858,20145,Knoxville,city,GA,GA,"Macon-Bibb County, GA",Crawford County,189866.34342072532,188725.65603105657,189536.03559375962,198543.83032488302,198205.9226976748
42068,8543,Cochranton,city,PA,PA,"Meadville, PA",Crawford County,158640.24863080881,157660.796662117,157180.09422074375,163596.57251330093,165059.35616257603
831660,23340,Venango,city,PA,PA,"Meadville, PA",Crawford County,158533.55097814481,157671.53222251392,158122.23367604639,150925.90332066745,151075.84877635038
5079,20014,Hartstown,city,PA,PA,"Meadville, PA",Crawford County,162894.66995214103,162442.44091873625,163299.8710630651,172982.42671074645,174324.98789566453
45918,10060,Jamestown,city,PA,PA,"Meadville, PA",Crawford County,142875.63262429732,141952.01391204295,141289.27927629524,139852.54293481875,141250.74297738713
396158,11285,Centerville,city,PA,PA,"Meadville, PA",Crawford County,156792.65734648987,156578.92126349156,157219.96237756437,163897.28152827665,165947.10871379761
4199,11170,Conneautville,city,PA,PA,"Meadville, PA",Crawford County,174723.85711881868,173053.93390952391,171850.60021452521,178536.20043724155,181288.71893279441
24185,9250,Conneaut Lake,city,PA,PA,"Meadville, PA",Crawford County,203213.16966470188,202268.16508617264,201009.52003639346,205735.57078879626,205802.27083532698
16613,10078,Linesville,city,PA,PA,"Meadville, PA",Crawford County,137628.33519300632,136180.88619561645,134668.46667756961,138041.64729284702,138518.2367119425
21738,7258,Cambridge Springs,city,PA,PA,"Meadville, PA",Crawford County,160074.0815632173,158406.26034205858,157985.73928594217,168612.58901813038,170941.209402071
25838,2249,Meadville,city,PA,PA,"Meadville, PA",Crawford County,150184.76327494197,149548.48511046611,149352.58246955488,153287.0612081587,153175.93113048782
33788,9482,Saegertown,city,PA,PA,"Meadville, PA",Crawford County,176731.74393432177,175079.53248695526,174033.9394650732,187640.62327727885,190311.30818002523
7452,18074,Townville,city,PA,PA,"Meadville, PA",Crawford County,161847.37049618262,160110.09649498947,159218.29786410954,168474.99261776017,171200.58942863284
5022,12372,Guys Mills,city,PA,PA,"Meadville, PA",Crawford County,179028.06413493815,178471.03382908928,178923.70517496578,186611.41830395596,189643.21089600315
49203,15817,Hydetown,city,PA,PA,"Meadville, PA",Crawford County,96729.6570641197,95001.923339901376,95002.679458922517,97125.466441614713,95850.991375634549
3475,17983,Atlantic,city,PA,PA,"Meadville, PA",Crawford County,196941.84425194518,195525.015328129,195466.14508089525,201203.10008359965,204669.77955976725
7215,13824,Springboro,city,PA,PA,"Meadville, PA",Crawford County,164968.97258365943,161674.05865483405,160172.06252378956,164210.87917024738,166234.53960624425
34083,11417,Spartansburg,city,PA,PA,"Meadville, PA",Crawford County,168955.15644682851,166203.15614440947,164960.45900826389,169702.78684727591,172385.86916164911
55799,9513,Girard,city,KS,KS,"Pittsburg, KS",Crawford County,124339.03304166389,125112.03327771592,126692.61053367797,138662.43095245594,139269.68355546083
32776,20685,McCune,city,KS,KS,"Pittsburg, KS",Crawford County,115519.20797991236,114951.11995687708,115177.28842749557,128457.45373491001,129255.30324269482
10173,15327,Arma,city,KS,KS,"Pittsburg, KS",Crawford County,97947.2428899404,97453.119122815333,97841.596161860929,113373.86980726868,113679.21562107257
24791,25432,Franklin,city,KS,KS,"Pittsburg, KS",Crawford County,114237.71398195508,113419.1848647744,113936.25001780996,127616.53625773266,128152.20314057276
16592,26572,Farlington,city,KS,KS,"Pittsburg, KS",Crawford County,185120.98257194532,185722.384676614,186833.31800754275,204686.65590242847,205175.73459628262
17411,21998,Cherokee,city,KS,KS,"Pittsburg, KS",Crawford County,79496.462155568312,79109.334993841461,79563.189804814,91106.83016132639,91942.34108452771
12885,16166,Mulberry,city,KS,KS,"Pittsburg, KS",Crawford County,72524.56843967548,71824.381478210737,71786.901949163759,78074.387541564472,78696.5591089091
19966,2468,Pittsburg,city,KS,KS,"Pittsburg, KS",Crawford County,114854.57597379542,115060.07564043079,115855.20195940544,123833.61540899058,124305.80076771216
9860,13309,Frontenac,city,KS,KS,"Pittsburg, KS",Crawford County,142799.16145778727,143589.22865007565,145273.6783185598,156024.35658263156,156671.63220249026
15863,6613,Prairie du Chien,city,WI,WI,"Platteville, WI",Crawford County,170921.888441571,170861.26280838958,172090.88237063432,184916.42531806734,186712.47352179312
40761,1991,Sapulpa,city,OK,OK,"Tulsa, OK",Creek County,183821.48172362344,184709.13761553654,186082.68732034086,197629.81991762688,198243.88777617217
28963,18712,Mannford,city,OK,OK,"Tulsa, OK",Creek County,201871.48483961544,202396.97198113927,203460.30628084842,208969.80664399662,209216.36502174858
55525,15728,Depew,city,OK,OK,"Tulsa, OK",Creek County,207544.30490595009,207592.48427700708,208846.87797167411,226302.1876031851,227265.12533969179
42914,28097,Oilton,city,OK,OK,"Tulsa, OK",Creek County,76917.167771609078,76598.948633053471,77048.907206464719,86131.27384937332,85348.420588968787
5390,18656,Kellyville,city,OK,OK,"Tulsa, OK",Creek County,144840.87631571534,145864.22892524302,146751.30501754768,151699.32862205469,151269.42938399772
25397,14275,Kiefer,city,OK,OK,"Tulsa, OK",Creek County,225358.23209911751,225675.1232908268,226405.92632278436,235504.40521459948,236350.86515684077
50457,10519,Drumright,city,OK,OK,"Tulsa, OK",Creek County,106060.40510392467,105754.6691913494,105933.20511030243,113013.75066152994,112763.65425113292
37586,14504,Bristow,city,OK,OK,"Tulsa, OK",Creek County,101971.76454326218,102157.44672945101,103304.91505515773,115954.23761255731,116195.77922400805
32605,10039,Luverne,city,AL,AL,,Crenshaw County,120109.72425967209,119152.23363121052,118827.92517272891,128387.30580769778,128449.17684927346
39035,17233,Honoraville,city,AL,AL,,Crenshaw County,132680.6471716777,131622.59398659447,131536.14636003584,138655.41979257148,139214.53013184151
37551,10926,Brantley,city,AL,AL,,Crenshaw County,127868.06754077329,126902.65878917939,126728.33173970987,133774.22657832826,133445.23740059554
32430,15153,Lapine,city,AL,AL,"Montgomery, AL",Crenshaw County,132722.95630252574,131636.87310888316,131703.9633395366,137235.65583831104,137558.6537216237
41885,18953,Arabi,city,GA,GA,"Cordele, GA",Crisp County,115728.02731455788,114962.80683799896,115801.59395503788,120044.82841195974,120354.48138360925
50388,3275,Cordele,city,GA,GA,"Cordele, GA",Crisp County,122855.41865585842,122140.45402842986,122193.20658154115,124525.56742883004,124315.49350960634
5811,6609,Marion,city,KY,KY,,Crittenden County,86229.593290452278,85761.542540438517,86758.0025582933,94437.02087808121,95468.620597567453
49557,5693,Marion,city,AR,AR,"Memphis, TN-MS-AR",Crittenden County,215341.337942488,215934.89577208538,216853.96141296136,222283.92439844229,223120.02835123273
36850,12077,Earle,city,AR,AR,"Memphis, TN-MS-AR",Crittenden County,57224.95759977775,56113.387810291846,56065.670780983834,55553.123639512756,56063.701807599551
14564,2665,West Memphis,city,AR,AR,"Memphis, TN-MS-AR",Crittenden County,113481.05389670779,114077.08041618588,114919.30990941035,110810.55859411911,110837.74452558697
45816,20281,Horseshoe Lake,city,AR,AR,"Memphis, TN-MS-AR",Crittenden County,114995.20484911214,114727.2664790124,114816.53824143911,110340.34835888287,110412.23275989364
26351,12735,Ozona,city,TX,TX,,Crockett County,100288.86442961852,98915.696648152822,99373.226853926841,88124.221187531672,86010.7289946837
46446,14637,Maury City,city,TN,TN,"Jackson, TN",Crockett County,104246.13759031428,102783.65202973589,102729.89819538004,106392.08345977632,106181.24273527523
35378,10295,Friendship,city,TN,TN,"Jackson, TN",Crockett County,150807.01725655783,149567.98621840213,150202.15498082698,159308.5828354902,160515.16147601808
28475,18526,Gadsden,city,TN,TN,"Jackson, TN",Crockett County,178899.65556186033,178941.79022543062,180204.26849981991,182668.2492996176,183331.36684567737
42079,10587,Alamo,city,TN,TN,"Jackson, TN",Crockett County,148809.01364647067,147954.06281611088,148608.53947244861,156756.90735885507,156843.26134857224
39857,28112,Moorcroft,city,WY,WY,"Gillette, WY",Crook County,236158.97455269258,237457.46562651,239901.95557784513,258273.3494590011,260309.59346258416
19947,16035,Pine Haven,city,WY,WY,"Gillette, WY",Crook County,335224.91876924335,336495.28537536866,337472.99868843611,361409.46626790921,362539.80825857073
20715,12826,Sundance,city,WY,WY,"Gillette, WY",Crook County,333345.85205063381,334713.38818050065,336114.69486099627,363367.4698956933,365126.81314248039
30144,24210,Aladdin,city,WY,WY,"Gillette, WY",Crook County,476234.58321001538,476220.13909090817,476419.8716111207,524570.1659673996,527659.09176614275
5233,23507,Hulett,city,WY,WY,"Gillette, WY",Crook County,334859.57891641557,336150.14135211584,338798.74723730847,382799.35501336219,385934.46673428727
28867,3065,Prineville,city,OR,OR,"Prineville, OR",Crook County,407237.58569354616,407803.35123068438,408988.40541072539,416735.03284005279,416785.17253815942
56480,10310,Powell Butte,city,OR,OR,"Prineville, OR",Crook County,975464.36490614025,976325.54068942613,977329.79002663959,991698.65974276478,989939.00891168893
12444,18409,Lorenzo,city,TX,TX,"Lubbock, TX",Crosby County,85245.857173001452,85893.9869116264,87340.16186193061,90292.33765810683,89970.692348694
13432,13941,Ralls,city,TX,TX,"Lubbock, TX",Crosby County,67226.635612674349,67205.4755879785,68002.523682307481,74209.7896834806,74414.438891268408
8198,15020,Crosbyton,city,TX,TX,"Lubbock, TX",Crosby County,61446.947033399105,61360.567920819507,61532.050897555157,62876.002560273824,62461.840754772587
30042,8120,Wynne,city,AR,AR,,Cross County,123168.02577637193,124409.677561048,125766.73208298185,124979.69776576757,123959.64335199521
11067,12363,Deerwood,city,MN,MN,"Brainerd, MN",Crow Wing County,378590.04519271367,377515.17561219371,378720.70684014371,387707.21617520862,388186.84493168164
19635,16146,Nisswa,city,MN,MN,"Brainerd, MN",Crow Wing County,473515.85128034116,474971.10044597229,478746.15988422,495120.92847889866,496890.98754175968
51901,19344,Emily,city,MN,MN,"Brainerd, MN",Crow Wing County,336233.51776722906,336677.16548779659,337641.81346679793,343865.00661827734,345122.20072088257
45895,20781,Ironton,city,MN,MN,"Brainerd, MN",Crow Wing County,247393.32861453402,246499.89679426842,247185.96261336387,253237.36214290417,253912.97996153231
52017,21919,Fifty Lakes,city,MN,MN,"Brainerd, MN",Crow Wing County,400273.18097837595,400349.62941400317,401336.71555332845,408255.8558882284,410477.33904081414
39159,27587,Jenkins,city,MN,MN,"Brainerd, MN",Crow Wing County,290152.42095586343,290220.53235735412,291145.17756815819,298510.07129315607,297588.07814724371
23805,2060,Brainerd,city,MN,MN,"Brainerd, MN",Crow Wing County,273485.09182129992,273576.8015489449,274729.81508571171,282308.60174470051,283645.61207776354
56060,14384,Fort Ripley,city,MN,MN,"Brainerd, MN",Crow Wing County,337980.04494393937,336631.20077107387,336874.42933337879,350431.32756152656,351611.36559777404
50293,13070,Pequot Lakes,city,MN,MN,"Brainerd, MN",Crow Wing County,293267.47272136639,293507.13962766825,295033.17082731874,305699.55314942851,307653.23553631181
24840,22135,Garrison,city,MN,MN,"Brainerd, MN",Crow Wing County,247743.3043190726,247381.17219208149,247731.14554875405,253957.95545463459,256169.38521446296
25864,13944,Merrifield,city,MN,MN,"Brainerd, MN",Crow Wing County,387634.19494853611,387113.12807337893,388318.1258660485,397277.85825763986,398290.96331778518
31116,20774,Crosby,city,MN,MN,"Brainerd, MN",Crow Wing County,184310.09494901108,184013.20919549302,184431.91744538202,186270.01053245374,186465.90718929083
37556,15423,Breezy Point,city,MN,MN,"Brainerd, MN",Crow Wing County,352567.15727274161,352792.81650074571,354659.81605080469,364943.67906398396,367413.86965500581
50895,6489,Baxter,city,MN,MN,"Brainerd, MN",Crow Wing County,328150.29235517676,328539.71732838068,330157.81268603547,339784.84408357594,341626.16371827241
6339,11022,Ordway,city,CO,CO,,Crowley County,135549.67514975482,134868.84493234337,134046.04337605424,139464.95560780147,139640.76268583926
41110,21263,Sugar City,city,CO,CO,,Crowley County,119256.23507222118,119675.03917109169,120524.44022086212,126074.70476881198,124658.37597757384
40150,18804,Olney Springs,city,CO,CO,,Crowley County,148680.93644638979,147973.02227417004,148550.76851291221,158004.29219345888,156758.66826292456
36279,14465,Van Horn,city,TX,TX,,Culberson County,110757.82940155391,109900.76092852671,110147.99116969411,124616.44538636116,128218.53403873181
104456,15554,Good Hope,city,AL,AL,"Cullman, AL",Cullman County,211718.77068808497,211152.80985357604,211681.19136786662,214922.55897284459,215304.74184394442
44007,14517,Baileyton,city,AL,AL,"Cullman, AL",Cullman County,203101.98349886062,201297.14755077192,200931.60195556635,209061.22591618076,210857.87603469435
106893,25158,South Vinemont,city,AL,AL,"Cullman, AL",Cullman County,189463.23971485571,188883.70079599481,189773.01786299495,193641.69897865169,194603.45645180973
5677,14833,Logan,city,AL,AL,"Cullman, AL",Cullman County,240494.42594664535,238470.72225022296,237775.70776581069,240180.53721356046,241455.54689999708
107464,26870,West Point,city,AL,AL,"Cullman, AL",Cullman County,215418.37911732998,214798.42185895555,215697.25936549448,216738.57607087083,218366.21246310906
103895,25864,Dodge City,city,AL,AL,"Cullman, AL",Cullman County,203142.16231539613,202038.53931810474,202849.26217411502,205846.59426894723,206956.37875965206
45787,10126,Holly Pond,city,AL,AL,"Cullman, AL",Cullman County,211003.58927422957,209589.33196770129,210356.45901499115,215430.10339375402,217769.67963556471
104163,15093,Fairview,city,AL,AL,"Cullman, AL",Cullman County,221979.56601147589,221531.88270815962,222173.45116587853,224482.16256251547,225983.04475143555
51125,11261,Bremen,city,AL,AL,"Cullman, AL",Cullman County,269390.05404751451,266712.3726943396,266742.72649556544,268980.20373341691,269247.0065924701
56013,4669,Hanceville,city,AL,AL,"Cullman, AL",Cullman County,193506.71618935381,193117.08187156825,193856.47630141876,196293.76854183877,196915.73871804276
32247,14377,Joppa,city,AL,AL,"Cullman, AL",Cullman County,201238.76412593308,199512.28932308118,199763.20020647426,206830.78827364786,208980.24584446577
396610,15390,Colony,city,AL,AL,"Cullman, AL",Cullman County,122685.34301486891,121004.07866479515,121706.6955332245,125724.74354893778,125647.60757752338
51616,1589,Cullman,city,AL,AL,"Cullman, AL",Cullman County,234798.34097024635,234665.6352200984,235328.68711247129,239312.70948494368,240483.08377226334
44795,12763,Crane Hill,city,AL,AL,"Cullman, AL",Cullman County,447675.76875163539,447424.01860342216,449526.90873857262,471760.92880200822,473651.12557457993
10532,18362,Brandy Station,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,470551.39084093511,472467.01205697423,475970.27172538335,506919.70252731041,507696.87191352417
11011,1827,Culpeper,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,404146.58212458016,405277.722230711,407359.19848989416,425134.3043669521,425874.03809504322
17954,17269,Elkwood,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,436036.05398308608,436348.73223598715,437992.65263160254,457413.1445345332,457251.09614104539
47368,20679,Richardsville,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,414398.28754340392,415437.38171933073,416629.12212066748,443343.70555444824,444160.42710781237
395421,13877,Boston,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,462483.71481082059,463050.80237257021,465402.20640624064,490588.77026914037,490522.13544399216
5629,23839,Lignum,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,382896.23031476483,384185.00570297579,385554.17933997273,409244.909381811,408699.16120875155
35879,9845,Rixeyville,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,468543.6248362753,470735.04278054909,474319.74302674638,502136.114055451,503682.06326445373
33636,12797,Reva,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,412448.82488572504,412653.1321161504,414750.06542582047,439400.40913020767,440141.14293268725
49495,12492,Rapidan,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,349399.49568376376,349684.47282996337,351378.95748580137,370921.40935747273,371672.71666523773
15433,18043,Jeffersonton,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,570317.2001170367,572569.9864861035,576486.735616013,610514.88633816852,612340.64669122722
31139,9959,Cumberland,city,VA,VA,,Cumberland County,249214.15950481911,249597.87251575859,250600.09942146033,266990.30415573018,268490.12614557671
50354,17620,Cartersville,city,VA,VA,,Cumberland County,290139.80431284168,290920.50747928023,291587.65161480644,309356.33551450772,311393.31144737016
10624,7289,Burkesville,city,KY,KY,,Cumberland County,128599.29543202372,127372.65877518158,127042.03737023105,126831.50295503398,128688.00011476723
12925,11157,Neoga,city,IL,IL,"Charleston-Mattoon, IL",Cumberland County,150535.94215528513,151110.82665969597,152062.49503147043,154305.21187688244,153908.33607782482
29676,11946,Greenup,city,IL,IL,"Charleston-Mattoon, IL",Cumberland County,113506.54920765657,114429.68710830953,115420.72031857273,115463.74821304953,115037.25972468522
5348,22239,Jewett,city,IL,IL,"Charleston-Mattoon, IL",Cumberland County,146343.73215427014,146695.42446470141,147549.33981419777,148775.42708739929,149730.36470257238
20820,12814,Toledo,city,IL,IL,"Charleston-Mattoon, IL",Cumberland County,132300.19332429906,132216.60578620993,132876.79590509925,131811.64892470939,131959.43833163063
13838,22505,Sigel,city,IL,IL,"Charleston-Mattoon, IL",Cumberland County,180591.80401739242,181969.0990403672,184095.07190512007,187096.8909976134,187660.96576520149
31119,1073,Crossville,city,TN,TN,"Crossville, TN",Cumberland County,283703.317620232,284035.182823678,285750.09885316342,291740.67031582823,292241.57606445864
226907,12765,Grandview,city,TN,TN,"Crossville, TN",Cumberland County,200952.62314950718,199119.55083099243,198675.00681134037,209359.2913671298,210216.5498597027
10975,10598,Crab Orchard,city,TN,TN,"Crossville, TN",Cumberland County,269895.25673954777,266617.21425822104,266283.488165373,263258.49146790139,263028.21727091889
48296,11402,Wade,city,NC,NC,"Fayetteville, NC",Cumberland County,241862.58475667922,242207.13651008345,243987.00690087731,252947.24066777073,254016.9406660618
52001,114,Fayetteville,city,NC,NC,"Fayetteville, NC",Cumberland County,206167.910147544,207113.73010995425,208677.66647760101,213767.96404781242,214293.5242329232
56956,1768,Hope Mills,city,NC,NC,"Fayetteville, NC",Cumberland County,236547.985324824,237328.08014775053,238961.07690494563,245454.97316678832,246264.97584902195
32511,7913,Linden,city,NC,NC,"Fayetteville, NC",Cumberland County,287302.69211344171,288375.43354585225,290371.38440007035,297878.154022078,298856.40772630268
34125,7722,Stedman,city,NC,NC,"Fayetteville, NC",Cumberland County,235131.04489086385,235109.93359003132,235841.08571062036,241950.94445534924,242453.33317656428
24439,27562,Dubre,city,KY,KY,"Glasgow, KY",Cumberland County,128277.30719883133,128127.72404374531,128281.4312545391,129020.26687507448,130542.58755199717
25841,644,Mechanicsburg,city,PA,PA,"Harrisburg-Carlisle, PA",Cumberland County,362479.10647551605,364500.33100499905,366588.2769452667,377718.4828801158,378608.60811972449
396658,9769,Newburg,city,PA,PA,"Harrisburg-Carlisle, PA",Cumberland County,303696.66879472957,305016.36654624745,307101.62955286732,319550.08585766889,321285.30685338733
49144,3428,Enola,city,PA,PA,"Harrisburg-Carlisle, PA",Cumberland County,265181.49192357057,266417.23904013244,268289.6009924786,279673.98025673022,280483.08039649163
55838,7423,Lemoyne,city,PA,PA,"Harrisburg-Carlisle, PA",Cumberland County,232515.2937942768,233391.90394388544,234711.50002368892,244512.92765334607,245624.29722509728
30760,924,Carlisle,city,PA,PA,"Harrisburg-Carlisle, PA",Cumberland County,292325.85469754174,293375.28372838133,294931.90788982477,303496.24197561241,304313.96393744316
49634,5276,Newville,city,PA,PA,"Harrisburg-Carlisle, PA",Cumberland County,280198.71381945728,280984.18855331925,282664.66432202869,293432.90634734073,294580.60503093654
32975,11542,Mount Holly Springs,city,PA,PA,"Harrisburg-Carlisle, PA",Cumberland County,245893.23930522412,247482.52353003735,249505.79993549644,258469.37785614459,259562.72147535626
37486,7642,Boiling Springs,city,PA,PA,"Harrisburg-Carlisle, PA",Cumberland County,364685.8678807278,365874.59083007631,367887.91280955804,382676.2925536675,384056.8326163523
37716,1680,Camp Hill,city,PA,PA,"Harrisburg-Carlisle, PA",Cumberland County,292195.62856994133,293521.83887913992,295279.73534810421,305739.66335829272,306771.66377120954
36414,15884,Shiremanstown,city,PA,PA,"Harrisburg-Carlisle, PA",Cumberland County,248835.92469602913,249211.46171212089,250128.46272374966,259032.9326333582,260094.60283728185
395844,3020,Scarborough,city,ME,ME,"Portland-South Portland, ME",Cumberland County,654008.47909604677,655928.172742458,661095.93361809524,670438.60868209612,673414.2364689369
12941,8106,New Gloucester,city,ME,ME,"Portland-South Portland, ME",Cumberland County,405791.46629047627,404285.83340722695,405472.64913337119,410947.93949624104,410230.14931774273
40415,808,Portland,city,ME,ME,"Portland-South Portland, ME",Cumberland County,536184.54052610847,538939.50778151851,542792.09748049208,552470.21502486267,552861.05488093814
47771,2686,South Portland,city,ME,ME,"Portland-South Portland, ME",Cumberland County,488186.16979478992,488653.18609709031,490361.07856431807,497579.26810950832,495837.71878253372
50211,6497,Gray,city,ME,ME,"Portland-South Portland, ME",Cumberland County,452372.35997566185,452352.2162609761,454616.48005254753,466195.94729191315,466746.04794496839
396106,3460,Gorham,city,ME,ME,"Portland-South Portland, ME",Cumberland County,500989.13622987532,505557.527793602,510762.28997162404,522929.20244934043,522019.55965119071
21335,3427,Windham,city,ME,ME,"Portland-South Portland, ME",Cumberland County,449758.94621641067,451099.21873879613,454653.20670451381,465316.90240706597,465676.32037517079
35607,5150,Falmouth,city,ME,ME,"Portland-South Portland, ME",Cumberland County,822568.30259997619,829835.15877490852,837474.05002441385,855192.77051092824,851702.640452742
